3709332784487	-1.68287	122.368	36.0341	181.487	65.5035	216.671
3709332796743	-4.97614	130.016	35.8989	190.953	67.4852	225.394
3709332809070	-9.74652	142.723	36.215	202.168	69.789	235.375
3709332821214	-14.0738	159.072	36.9545	215.064	71.7963	245.519
3709332833559	-15.8159	176.665	38.7059	230.232	74.1517	257.49
3709332845858	-17.7854	196.177	41.1126	243.156	76.8211	265.863
3709332858069	-18.1047	212.965	42.8795	254.898	78.2594	272.624
3709332870455	-17.741	228.26	44.081	265.874	78.8202	278.755
3709332882722	-16.5486	242.224	45.0134	275.64	78.9394	284.004
3709332895016	-14.8698	254.361	45.9449	285.269	79.3221	290.483
3709332907370	-13.7692	264.869	46.3539	293.587	79.2935	296.238
3709332919633	-12.6135	274.959	46.5975	300.76	79.1947	300.756
3709332931895	-11.6197	283.716	46.6768	307.209	79.3346	305.198
3709332944299	-10.8568	291.18	47.0406	313.517	79.3543	309.329
3709332956511	-11.4673	299.067	47.2156	319.256	78.9832	312.312
3709332968781	-12.3304	306.583	47.1179	324.097	78.4555	313.941
3709332981141	-13.0888	313.676	46.9039	328.091	78.0164	315.168
3709332993475	-13.5164	320.589	46.8444	331.251	77.5212	315.551
3709333018004	-13.0646	331.373	45.9109	334.729	75.8178	314.205
3709333030349	-12.092	336.645	45.5833	335.371	75.1835	312.604
3709333042567	-10.8951	343.919	44.8534	334.979	74.1751	310.367
3709333054944	-9.8797	350.383	44.1118	334.415	73.1451	307.893
3709333067243	-9.21336	354.566	43.4281	333.152	72.3205	305.088
3709333079473	-8.50524	356.16	42.611	330.543	71.1122	300.65
3709333091781	-8.4571	355.812	41.7801	327.001	69.7533	295.185
3709333104109	-8.5728	352.431	40.8593	322.381	68.2337	288.682
3709333116381	-8.74753	347.091	39.8015	316.721	66.7329	281.478
3709333128722	-9.6077	340.272	38.3339	310.43	65.1083	274.181
3709333140976	-10.6032	332.391	36.9553	303.442	63.778	266.724
3709333153270	-12.2209	323.831	35.4323	295.951	62.5759	259.417
3709333165554	-14.3139	315.389	33.7088	288.12	61.4239	252.457
3709333190201	-21.1518	296.716	29.9733	270.935	59.3765	239.434
3709333202470	-24.9195	283.884	28.2659	260.082	58.872	232.093
3709333214799	-28.2205	270.485	26.7182	248.38	58.2306	224.503
3709333227063	-30.2383	256.305	25.6612	236.261	57.6324	217.336
3709333239411	-30.8599	242.292	25.0486	223.766	57.3553	211.439
3709333251737	-30.2034	228.238	25.6392	212.254	57.976	207.318
3709333263954	-27.6418	210.259	27.421	201.82	59.3275	204.828
3709333276266	-24.7389	190.11	29.4824	193.311	60.8461	204.773
3709333288579	-20.7344	169.035	30.7621	186.823	61.4934	206.645
3709333300861	-16.5848	153.57	31.512	183.058	62.0626	209.221
3709333313198	-13.3991	142.254	32.1193	182.905	62.7965	213.29
3709333325459	-10.5774	135.992	32.6532	185.493	63.9675	217.598	21.403
3709333337816	-10.5958	137.641	32.4304	191.514	65.4746	223.101
3709333350060	-12.701	145.828	32.1543	200.764	67.3442	231.229
3709333362374	-15.9879	158.324	32.2973	211.424	69.4118	239.705
3709333374623	-18.2909	173.282	33.2968	223.368	71.6206	249.1
3709333386921	-20.468	193.036	36.0457	237.376	74.4474	258.437
3709333399215	-20.652	212.39	38.7547	250.292	76.732	265.916
3709333411597	-20.1961	231.194	40.7137	262.047	77.7843	271.582
3709333423835	-18.7508	246.565	42.0412	272.013	77.8322	276.736
3709333436169	-17.1094	259.684	43.1002	281.183	77.6751	281.955
3709333448546	-15.0845	271.222	43.681	289.086	77.4868	285.953
3709333460719	-13.1476	281.804	44.4639	296.704	77.4856	290.245
3709333473056	-12.5707	293.015	44.4461	303.321	77.4045	293.954
3709333485419	-12.3464	304.115	43.9433	308.38	76.9882	296.651
3709333497612	-12.5394	317.679	43.3259	313.682	76.9091	300.421
3709333509929	-12.9966	328.275	42.7926	318.162	76.6349	303.047
3709333522281	-14.1925	336.479	42.2396	322.282	76.2363	305.527
3709333534509	-15.1991	343.717	41.7659	326.191	76.0978	308.37
3709333546860	-15.6953	349.47	41.3013	329.357	75.5297	309.766
3709333559139	-15.4914	355.117	40.8584	331.808	74.9576	310.668
3709333571409	-15.1947	359.77	40.5883	333.932	74.5192	311.432
3709333583732	-14.523	363.214	40.4536	335.445	74.0451	311.783
3709333596094	-13.6487	365.652	40.148	335.864	73.3296	311.12
3709333608389	-13.1328	367.071	39.7791	335.402	72.5969	309.654
3709333620610	-12.9041	366.699	39.2093	334.145	71.6039	307.258
3709333632883	-12.9663	364.865	38.5354	332.348	70.6392	304.755
3709333645352	-13.2958	362.284	37.6106	329.77	69.5053	301.654
3709333657514	-13.5778	358.264	36.668	326.144	68.2788	297.297
3709333669795	-14.0375	353.816	35.609	321.285	66.877	291.556
3709333682143	-14.8579	348.672	34.4523	315.302	65.4279	284.75
3709333694399	-15.869	342.623	33.0538	308.602	63.6308	277.004
3709333706682	-16.6114	335.832	31.9086	301.682	62.2145	269.37
3709333718987	-17.7388	328.075	30.4695	293.889	60.7911	261.444
3709333731286	-20.0613	318.239	29.0241	285.094	59.7978	253.593
3709333743639	-23.1623	305.828	27.4736	275.182	59.0285	246.186
3709333755954	-26.4126	291.434	26.1571	264.496	58.4047	239.073
3709333768188	-29.9814	274.987	25.3388	253.183	57.8472	232.352
